x y z Ts
1.717963100e-02 9.250101100e-02 0.0 521.763332
1.654303400e-02 9.306291200e-02 0.0 522.241908
1.590810700e-02 9.361532500e-02 0.0 522.678519
1.526674500e-02 9.416535300e-02 0.0 523.103559
1.462729800e-02 9.470557100e-02 0.0 523.524666
1.398037500e-02 9.524401200e-02 0.0 523.948081
1.333607000e-02 9.577214900e-02 0.0 524.699664
1.268471700e-02 9.629776000e-02 0.0 525.489034
1.206087800e-02 9.679342600e-02 0.0 526.240495
1.140475300e-02 9.730683400e-02 0.0 527.071182
1.072296700e-02 9.783275000e-02 0.0 528.833250
1.000541100e-02 9.837924200e-02 0.0 530.679031
9.287392000e-03 9.892036000e-02 0.0 532.518926
8.553734000e-03 9.946888800e-02 0.0 534.440943
7.810046000e-03 1.000217270e-01 0.0 536.444758
7.051078000e-03 1.005842760e-01 0.0 538.487619
6.284779000e-03 1.011520550e-01 0.0 540.549950
5.625134000e-03 1.016419510e-01 0.0 543.862146
4.939107000e-03 1.021535650e-01 0.0 547.543628
4.516756000e-03 1.024741430e-01 0.0 549.824618
4.251196000e-03 1.026849040e-01 0.0 551.283076
4.043855000e-03 1.028585800e-01 0.0 552.446590
3.850902000e-03 1.030291980e-01 0.0 553.554607
3.654621000e-03 1.032122330e-01 0.0 554.660762
3.447256000e-03 1.034161300e-01 0.0 555.802341
3.235029000e-03 1.036355670e-01 0.0 557.000675
3.026228000e-03 1.038626590e-01 0.0 558.211646
2.823545000e-03 1.040944410e-01 0.0 559.420290
2.628606000e-03 1.043291950e-01 0.0 560.618096
2.445605000e-03 1.045612490e-01 0.0 561.778180
2.264024000e-03 1.048038220e-01 0.0 562.967612
2.093739000e-03 1.050437430e-01 0.0 564.122509
1.930591000e-03 1.052866370e-01 0.0 565.271088
1.769765000e-03 1.055400290e-01 0.0 566.449190
1.620933000e-03 1.057883060e-01 0.0 567.035427
1.473740000e-03 1.060485160e-01 0.0 567.522091
1.333697000e-03 1.063114360e-01 0.0 568.007020
1.201423000e-03 1.065759270e-01 0.0 568.488419
1.073935000e-03 1.068478890e-01 0.0 568.977369
9.548660000e-04 1.071198200e-01 0.0 569.460614
8.412840000e-04 1.073982190e-01 0.0 569.950079
7.368440000e-04 1.076739340e-01 0.0 570.430031
6.378790000e-04 1.079568300e-01 0.0 570.917916
5.474950000e-04 1.082378900e-01 0.0 571.398522
4.636180000e-04 1.085234990e-01 0.0 571.883093
3.867210000e-04 1.088126260e-01 0.0 572.250116
3.188650000e-04 1.090963730e-01 0.0 572.529005
2.559640000e-04 1.093928370e-01 0.0 572.818710
2.020780000e-04 1.096832140e-01 0.0 573.101028
1.552950000e-04 1.099765860e-01 0.0 573.385013
1.159160000e-04 1.102712900e-01 0.0 573.669231
8.372200000e-05 1.105698170e-01 0.0 573.956255
5.932900000e-05 1.108676190e-01 0.0 574.241885
4.249400000e-05 1.111662890e-01 0.0 574.527844
3.334500000e-05 1.114629460e-01 0.0 574.811560
