x y z Ts
4.7721140087e-02 5.5184517056e-02 0.0000000000e+00 5.4839294434e+02
4.7238331288e-02 5.5958908051e-02 0.0000000000e+00 5.4728588867e+02
4.6740200371e-02 5.6750454009e-02 0.0000000000e+00 5.4587872314e+02
4.6231243759e-02 5.7551756501e-02 0.0000000000e+00 5.4438348389e+02
4.5717049390e-02 5.8353472501e-02 0.0000000000e+00 5.4307714844e+02
4.5201886445e-02 5.9149108827e-02 0.0000000000e+00 5.4212506104e+02
4.4687967747e-02 5.9935100377e-02 0.0000000000e+00 5.4160949707e+02
4.4175658375e-02 6.0711175203e-02 0.0000000000e+00 5.4150781250e+02
4.3662801385e-02 6.1480697244e-02 0.0000000000e+00 5.4167596436e+02
4.3146021664e-02 6.2248583883e-02 0.0000000000e+00 5.4194519043e+02
4.2623613030e-02 6.3017271459e-02 0.0000000000e+00 5.4215216064e+02
4.2096577585e-02 6.3785135746e-02 0.0000000000e+00 5.4213134766e+02
4.1567608714e-02 6.4548164606e-02 0.0000000000e+00 5.4176348877e+02
4.1039470583e-02 6.5302401781e-02 0.0000000000e+00 5.4103369141e+02
4.0512803942e-02 6.6047213972e-02 0.0000000000e+00 5.3993572998e+02
3.9985984564e-02 6.6784761846e-02 0.0000000000e+00 5.3849304199e+02
3.9458300918e-02 6.7516207695e-02 0.0000000000e+00 5.3679565430e+02
3.8929548115e-02 6.8241856992e-02 0.0000000000e+00 5.3494384766e+02
3.8397841156e-02 6.8964287639e-02 0.0000000000e+00 5.3303283691e+02
3.7861131132e-02 6.9686107337e-02 0.0000000000e+00 5.3120196533e+02
3.7319831550e-02 7.0406839252e-02 0.0000000000e+00 5.2955163574e+02
3.6774311215e-02 7.1125753224e-02 0.0000000000e+00 5.2816540527e+02
3.6223310977e-02 7.1844354272e-02 0.0000000000e+00 5.2713555908e+02
3.5666413605e-02 7.2562955320e-02 0.0000000000e+00 5.2645996094e+02
3.5105306655e-02 7.3279455304e-02 0.0000000000e+00 5.2610449219e+02
3.4541394562e-02 7.3991872370e-02 0.0000000000e+00 5.2601702881e+02
3.3974889666e-02 7.4699796736e-02 0.0000000000e+00 5.2611340332e+02
3.3405780792e-02 7.5403429568e-02 0.0000000000e+00 5.2629174805e+02
3.2834086567e-02 7.6102472842e-02 0.0000000000e+00 5.2648846436e+02
3.2259710133e-02 7.6797254384e-02 0.0000000000e+00 5.2663232422e+02
3.1681578606e-02 7.7488839626e-02 0.0000000000e+00 5.2669702148e+02
3.1099185348e-02 7.8177705407e-02 0.0000000000e+00 5.2667547607e+02
3.0513036996e-02 7.8863307834e-02 0.0000000000e+00 5.2656408691e+02
2.9923310503e-02 7.9545333982e-02 0.0000000000e+00 5.2639648438e+02
2.9329698533e-02 8.0224111676e-02 0.0000000000e+00 5.2620233154e+02
2.8731480241e-02 8.0900184810e-02 0.0000000000e+00 5.2602697754e+02
2.8127647936e-02 8.1574738026e-02 0.0000000000e+00 5.2589910889e+02
2.7517553419e-02 8.2248203456e-02 0.0000000000e+00 5.2585455322e+02
2.6902237907e-02 8.2919456065e-02 0.0000000000e+00 5.2589874268e+02
2.6283493266e-02 8.3586230874e-02 0.0000000000e+00 5.2604870605e+02
2.5663206354e-02 8.4246739745e-02 0.0000000000e+00 5.2627697754e+02
2.5041922927e-02 8.4900207818e-02 0.0000000000e+00 5.2657458496e+02
2.4418519810e-02 8.5547938943e-02 0.0000000000e+00 5.2690820312e+02
2.3790877312e-02 8.6192019284e-02 0.0000000000e+00 5.2725823975e+02
2.3158187047e-02 8.6833283305e-02 0.0000000000e+00 5.2759924316e+02
2.2521600127e-02 8.7470427155e-02 0.0000000000e+00 5.2791015625e+02
2.1883493289e-02 8.8100962341e-02 0.0000000000e+00 5.2818414307e+02
2.1246606484e-02 8.8722296059e-02 0.0000000000e+00 5.2841741943e+02
2.0612770692e-02 8.9332751930e-02 0.0000000000e+00 5.2861096191e+02
1.9981367514e-02 8.9932993054e-02 0.0000000000e+00 5.2877343750e+02
1.9349191338e-02 9.0525917709e-02 0.0000000000e+00 5.2892602539e+02
1.8712930381e-02 9.1114819050e-02 0.0000000000e+00 5.2906719971e+02
1.8071398139e-02 9.1700434685e-02 0.0000000000e+00 5.2921936035e+02
1.7425727099e-02 9.2281691730e-02 0.0000000000e+00 5.2938275146e+02
1.6776582226e-02 9.2857703567e-02 0.0000000000e+00 5.2957324219e+02
1.6123717651e-02 9.3428663909e-02 0.0000000000e+00 5.2978869629e+02
1.5467015095e-02 9.3994446099e-02 0.0000000000e+00 5.3003588867e+02
1.4807120897e-02 9.4554491341e-02 0.0000000000e+00 5.3030981445e+02
1.4144857414e-02 9.5107913017e-02 0.0000000000e+00 5.3061462402e+02
1.3480867259e-02 9.5654144883e-02 0.0000000000e+00 5.3095251465e+02
1.2814483605e-02 9.6193715930e-02 0.0000000000e+00 5.3132916260e+02
1.2142246589e-02 9.6729241312e-02 0.0000000000e+00 5.3176708984e+02
1.1458261870e-02 9.7265288234e-02 0.0000000000e+00 5.3230236816e+02
1.0757056065e-02 9.7806632519e-02 0.0000000000e+00 5.3296307373e+02
1.0036204942e-02 9.8355911672e-02 0.0000000000e+00 5.3379217529e+02
9.2966314405e-03 9.8913431168e-02 0.0000000000e+00 5.3483923340e+02
8.5423262790e-03 9.9477380514e-02 0.0000000000e+00 5.3617596436e+02
7.7823922038e-03 1.0004225373e-01 0.0000000000e+00 5.3784722900e+02
7.0372009650e-03 1.0059456527e-01 0.0000000000e+00 5.3984204102e+02
6.3455891795e-03 1.0110697895e-01 0.0000000000e+00 5.4209606934e+02
5.7481639087e-03 1.0155040771e-01 0.0000000000e+00 5.4438500977e+02
5.2518257871e-03 1.0192003846e-01 0.0000000000e+00 5.4657867432e+02
4.8353690654e-03 1.0223130882e-01 0.0000000000e+00 5.4870452881e+02
4.4770878740e-03 1.0250496864e-01 0.0000000000e+00 5.5069512939e+02
4.1626370512e-03 1.0275795311e-01 0.0000000000e+00 5.5248291016e+02
3.8817010354e-03 1.0300128907e-01 0.0000000000e+00 5.5406835938e+02
3.6259470508e-03 1.0323993117e-01 0.0000000000e+00 5.5547991943e+02
3.3882989082e-03 1.0347608477e-01 0.0000000000e+00 5.5677331543e+02
3.1641330570e-03 1.0371143371e-01 0.0000000000e+00 5.5799182129e+02
2.9508320149e-03 1.0394761711e-01 0.0000000000e+00 5.5915100098e+02
2.7465070598e-03 1.0418590903e-01 0.0000000000e+00 5.6026641846e+02
2.5501640048e-03 1.0442725569e-01 0.0000000000e+00 5.6134179688e+02
2.3613099474e-03 1.0467230529e-01 0.0000000000e+00 5.6237762451e+02
2.1795579232e-03 1.0492131859e-01 0.0000000000e+00 5.6337902832e+02
2.0049270242e-03 1.0517453402e-01 0.0000000000e+00 5.6434210205e+02
1.8373860512e-03 1.0543196648e-01 0.0000000000e+00 5.6526763916e+02
1.6767920461e-03 1.0569345951e-01 0.0000000000e+00 5.6616241455e+02
1.5233679442e-03 1.0595901310e-01 0.0000000000e+00 5.6701910400e+02
1.3769930229e-03 1.0622841120e-01 0.0000000000e+00 5.6784637451e+02
1.2376980158e-03 1.0650149733e-01 0.0000000000e+00 5.6864349365e+02
1.1057199445e-03 1.0677818954e-01 0.0000000000e+00 5.6940905762e+02
9.8105601501e-04 1.0705828667e-01 0.0000000000e+00 5.7014013672e+02
8.6368399207e-04 1.0734155029e-01 0.0000000000e+00 5.7084014893e+02
7.5372698484e-04 1.0762780160e-01 0.0000000000e+00 5.7150982666e+02
6.5136299236e-04 1.0791688412e-01 0.0000000000e+00 5.7213916016e+02
5.5654899916e-04 1.0820854455e-01 0.0000000000e+00 5.7273132324e+02
4.6948299860e-04 1.0850263387e-01 0.0000000000e+00 5.7328765869e+02
3.9019100950e-04 1.0879892856e-01 0.0000000000e+00 5.7382196045e+02
3.1867501093e-04 1.0909721255e-01 0.0000000000e+00 5.7434057617e+02
2.5506998645e-04 1.0939730704e-01 0.0000000000e+00 5.7482244873e+02
1.9934300508e-04 1.0969898850e-01 0.0000000000e+00 5.7526873779e+02
1.5159300528e-04 1.1000204086e-01 0.0000000000e+00 5.7567694092e+02
1.1172999803e-04 1.1030622572e-01 0.0000000000e+00 5.7605218506e+02
7.9807003203e-05 1.1061133444e-01 0.0000000000e+00 5.7639617920e+02
5.5907999922e-05 1.1091715097e-01 0.0000000000e+00 5.7670782471e+02
4.0036000428e-05 1.1122345924e-01 0.0000000000e+00 5.7698980713e+02
3.2249001379e-05 1.1153006554e-01 0.0000000000e+00 5.7724157715e+02
3.2506999560e-05 1.1183679849e-01 0.0000000000e+00 5.7746514893e+02
4.0809001803e-05 1.1214351654e-01 0.0000000000e+00 5.7766229248e+02
5.7265999203e-05 1.1245014518e-01 0.0000000000e+00 5.7782904053e+02
8.1924001279e-05 1.1275665462e-01 0.0000000000e+00 5.7796313477e+02
1.1475299834e-04 1.1306314915e-01 0.0000000000e+00 5.7806768799e+02
1.5592800628e-04 1.1336988956e-01 0.0000000000e+00 5.7814025879e+02
2.0540600235e-04 1.1367737502e-01 0.0000000000e+00 5.7818951416e+02
2.6362700737e-04 1.1398638785e-01 0.0000000000e+00 5.7820471191e+02
3.3095601248e-04 1.1429810524e-01 0.0000000000e+00 5.7819677734e+02
4.0828500642e-04 1.1461430043e-01 0.0000000000e+00 5.7815759277e+02
4.9685698468e-04 1.1493714899e-01 0.0000000000e+00 5.7808813477e+02
5.9863901697e-04 1.1526933312e-01 0.0000000000e+00 5.7798199463e+02
7.1739597479e-04 1.1561465263e-01 0.0000000000e+00 5.7779455566e+02
8.5606501671e-04 1.1597723514e-01 0.0000000000e+00 5.7751995850e+02
1.0136390338e-03 1.1636427045e-01 0.0000000000e+00 5.7729058838e+02
1.1900670361e-03 1.1678288132e-01 0.0000000000e+00 5.7724633789e+02
1.3881940395e-03 1.1723652482e-01 0.0000000000e+00 5.7735278320e+02
1.6091299476e-03 1.1772371083e-01 0.0000000000e+00 5.7760058594e+02
1.8509279471e-03 1.1823642254e-01 0.0000000000e+00 5.7798767090e+02
2.1097850986e-03 1.1876353621e-01 0.0000000000e+00 5.7849182129e+02
2.3816979956e-03 1.1929549277e-01 0.0000000000e+00 5.7912304688e+02
2.6640859433e-03 1.1982648075e-01 0.0000000000e+00 5.7987799072e+02
2.9556029476e-03 1.2035357207e-01 0.0000000000e+00 5.8073529053e+02
3.2552040648e-03 1.2087503821e-01 0.0000000000e+00 5.8169750977e+02
3.5617339890e-03 1.2138912827e-01 0.0000000000e+00 5.8275726318e+02
